,ID,Job,jobs2016,jobs2015,jobs2014,jobs2013,jobs2012,jobs2011,earnings2016,earnings2015,earnings2014,earnings2013,earnings2012,earnings2011,fiveyearchangeJOBS,oneyearchangeJOBS,fiveyearchangeEARNINGS,oneyearchangeEARNINGS,ZfiveyearchangeJOBS,ZoneyearchangeJOBS,ZfiveyearchangeEARNINGS,ZoneyearchangeEARNINGS,ztotaljobs,Zscore
468,HD01_VD120,Social workers,704192,693187,662207,627085,643964,626537,44669,42350,42403,41940,41629,41458,0.123943198885,0.0158759468946,0.0774518790101,0.0547579693034,0.0598100057721,0.0560630401492,-0.0193659594071,0.250514548462,0.0641857531019,0.0822414776155
70,HD01_VD256,Childcare workers,551286,542799,538900,536474,536255,546758,21395,21100,20642,20056,19289,19098,0.00828154320559,0.0156356220258,0.12027437428,0.013981042654,-0.13988912722,0.0545674353456,0.375444130916,-0.14262359541,0.0313435070028,0.0357684701269
25,HD01_VD20,Architectural and engineering managers,144812,142692,139986,132575,136156,128711,130293,126098,124703,121336,121659,115927,0.125094203293,0.0148571748942,0.123922813495,0.0332677758569,0.0617973072755,0.0497229543078,0.409081605959,0.0433234858378,-0.0559618906982,0.101592692536
53,HD01_VD391,Bus and truck mechanics and diesel engine specialists,274372,270500,244443,259470,266191,248562,45320,44669,44796,42775,41564,41787,0.103837271988,0.014314232902,0.0845478258789,0.0145738655443,0.0250955090298,0.0463440836323,0.0460564641703,-0.136908076613,-0.02813406573,-0.00950921710216
381,HD01_VD165,Pharmacists,214665,211639,210328,205734,197448,189581,120878,120111,116276,116468,114113,114224,0.132312837257,0.0142979318557,0.0582539571369,0.00638575983882,0.0742608582733,0.0462426379376,-0.1963648293,-0.215851168783,-0.0409583629311,-0.0665341729608
62,HD01_VD263,Cashiers,1019364,1005103,964264,1042284,1081936,1059014,21000,20671,20251,20562,20217,20204,-0.0374404870946,0.0141885955967,0.0393981389824,0.0159160176092,-0.21883188276,0.0455622096698,-0.370209609287,-0.123968132019,0.131880653155,-0.107113352248
263,HD01_VD127,Lawyers,891088,879090,861223,852860,841077,840813,122073,120930,120885,120617,119731,113537,0.0597933190852,0.0136482043932,0.0751825396126,0.00945174894567,-0.0509499111801,0.0421992132223,-0.0402885629787,-0.186291381775,0.104328614905,-0.0262004055613
152,HD01_VD349,Electricians,647922,639345,591640,583544,572720,503202,51278,50185,49809,49969,49226,48029,0.287598220993,0.0134152922131,0.0676466301609,0.0217794161602,0.342373538454,0.040749739528,-0.10976730476,-0.0674379858668,0.0520996793834,0.0516035333478
130,HD01_VD185,Diagnostic related technologists and technicians,263276,259914,243730,237127,238743,227661,58828,56328,55288,55482,54792,55080,0.156438740056,0.0129350477466,0.0680464778504,0.0443829001562,0.115916166106,0.037761052028,-0.1060808334,0.150486523737,-0.0305173441017,0.0335131128739
123,HD01_VD197,Dental assistants,167955,165817,160356,147438,143719,152314,31226,31502,31154,30308,30523,30525,0.102689181559,0.012893732247,0.0229647829648,-0.00876134848581,0.0231132387434,0.0375039348186,-0.52172004166,-0.361887335338,-0.0509910713617,-0.17479625496
192,HD01_VD279,First-line supervisors of office and administrative support workers,1187429,1172641,1146803,1126495,1160309,1167639,50070,47727,47166,46725,46320,45708,0.0169487315857,0.0126108502091,0.0954318718824,0.0490917090955,-0.124924530744,0.035743485569,0.146403983824,0.195885050756,0.167978857873,0.0842173694556
338,HD01_VD68,Network and computer systems administrators,192293,190100,183110,195372,191910,206623,73483,70574,69647,67246,67154,66889,-0.0693533633719,0.0115360336665,0.0985812315926,0.0412191458611,-0.273932025382,0.0290546198159,0.175440101029,0.119984163862,-0.0457635813642,0.000956655592249
282,HD01_VD399,"Maintenance and repair workers, general",438171,433396,455450,449977,420798,428258,44573,42367,42330,41557,41055,41042,0.0231472616974,0.0110176374494,0.0860338190147,0.0520688271532,-0.114222270934,0.0258285039477,0.0597568587987,0.224588014992,0.00704785694658,0.0405997927502
395,HD01_VD214,Police and sheriff's patrol officers,669550,662619,679836,623338,641208,616625,62852,62358,60535,61313,61340,61424,0.085830123657,0.0104600079382,0.0232482417296,0.00792199878123,-0.00599527804501,0.0223582289823,-0.519106639992,-0.201039995505,0.0567450961665,-0.129407717679
5,HD01_VD08,Administrative services managers,136431,135020,122275,109703,109139,101624,64208,61901,64620,62187,61636,62166,0.342507675352,0.0104503036587,0.032847537239,0.0372691878968,0.43717911913,0.0222978367013,-0.430604120389,0.081901864139,-0.0577620219197,0.0106025355324
122,HD01_VD67,Database administrators,99602,98628,102296,101323,96211,89224,81082,76971,77455,75824,75673,74960,0.116313996234,0.00987549174677,0.0816702241195,0.0534097257409,0.0466375749791,0.018720631141,0.0195258707672,0.237515874573,-0.0656724183828,0.0513455066156
522,HD01_VD34,"Wholesale and retail buyers, except farm products",139871,138703,136489,170412,159186,151995,41625,42479,42159,42170,42980,43244,-0.0797657817691,0.00842087049307,-0.0374387198224,-0.0201040514136,-0.291909901577,0.00966814087657,-1.07862155431,-0.471244502294,-0.0570231540756,-0.377826194276
465,HD01_VD29,Social and community service managers,296269,293821,281769,279952,269933,262717,56610,55506,53263,55473,52597,52869,0.127711567961,0.00833160325504,0.0707598025308,0.0198897416496,0.066316397478,0.00911260739932,-0.0810648235809,-0.0856566990138,-0.0234308711998,-0.0229446777834
109,HD01_VD309,Couriers and messengers,141348,140185,146362,151599,144187,188429,37585,36487,39451,37808,36946,38788,-0.249860690233,0.00829618004779,-0.0310147468289,0.0300929098035,-0.585592415,0.00889215947314,-1.01939452091,0.0127139953777,-0.0567059134343,-0.328017338898
162,HD01_VD95,"Engineering technicians, except drafters",319240,316833,344546,371566,345041,337710,55953,55024,52925,54623,53338,53796,-0.0546918954132,0.00759706217471,0.0400959179121,0.0168835417272,-0.248617824037,0.00454136525527,-0.363776304536,-0.114640047066,-0.0184969952555,-0.148197961128
98,HD01_VD345,Construction laborers,1180144,1171574,1113361,986693,918521,827756,32162,31609,31395,31027,31210,30771,0.425714824175,0.00731494553481,0.0452049007182,0.0174950172419,0.580842940827,0.00278567927884,-0.316673071751,-0.108744694752,0.166414133384,0.0649249973973
260,HD01_VD519,"Laborers and freight, stock, and material movers, hand",1340831,1331155,1333857,1211599,1175741,1142248,30729,30536,30256,29722,29031,29229,0.173852788536,0.00726887552539,0.0513188956174,0.00632040869793,0.145982918677,0.00249897350529,-0.260303939986,-0.216481231624,0.200927638406,-0.0254751282044
370,HD01_VD130,Paralegals and legal assistants,318793,316583,306773,307815,301632,292578,47223,48453,46642,46562,45998,46041,0.0896000382804,0.00698079176709,0.0256727699225,-0.0253854250511,0.000513782173097,0.00070615258319,-0.496753243985,-0.522163235007,-0.0185930051178,-0.207257909871
362,HD01_VD137,Other teachers and instructors,356475,354049,362242,359794,359094,365063,45426,43893,45216,43740,44060,42262,-0.0235247066945,0.00685215888196,0.0748663101604,0.0349258423894,-0.194805170843,-9.43636593176e-05,-0.0432041001935,0.0593092221988,-0.0104993952038,-0.0378587615402
48,HD01_VD285,"Bookkeeping, accounting, and auditing clerks",829531,824256,821268,874662,891464,896679,39329,37498,37260,36798,36228,35971,-0.0748852153335,0.00639971076947,0.0933529787885,0.0488292708944,-0.28348321185,-0.00291006714439,0.12723723595,0.193354833897,0.0911069614509,0.0250611504609
420,HD01_VD15,Purchasing managers,181255,180237,174227,175540,172103,170775,76501,71940,74537,71237,70798,70608,0.0613672961499,0.00564811886572,0.0834607976433,0.0634000556019,-0.0482323134307,-0.00758742104271,0.0360344018605,0.333834554301,-0.0481344020805,0.0531829639216
457,HD01_VD358,Sheet metal workers,97860,97369,102627,96747,86453,93585,41644,41647,40254,41924,41253,40183,0.0456803974996,0.00504267271924,0.0363586591345,-7.2034000048e-05,-0.0753170031785,-0.0113552714936,-0.39823266833,-0.278111993517,-0.0660465776225,-0.165812702828
74,HD01_VD518,Cleaners of vehicles and equipment,225496,224675,217057,197864,199448,185732,25839,24242,24655,23751,23313,23082,0.214093424935,0.0036541671303,0.119443722381,0.0658774028545,0.215461607639,-0.0199963066043,0.367785778707,0.357719132681,-0.0386320031578,0.176467641853
351,HD01_VD326,"Office clerks, general",841347,838480,798828,729066,746429,771615,34654,33678,32573,32439,32885,32665,0.0903714935557,0.00341928251121,0.0608908617787,0.0289803432508,0.00184576163268,-0.021458055305,-0.172053388474,0.00198752858861,0.0936448865807,-0.0192066533953
315,HD01_VD191,Miscellaneous health technologists and technicians,97277,96956,97285,90586,94223,89290,41207,40495,40935,41660,40965,40511,0.0894501063949,0.0033107801477,0.0171805188714,0.0175824175824,0.000254912737364,-0.0221332940222,-0.575049157928,-0.107902051364,-0.0661717985391,-0.154200277823
446,HD01_VD271,"Sales representatives, services, all other",534512,532756,529277,497043,495667,449401,66475,61800,60973,60174,60192,56555,0.189387651563,0.0032960679936,0.175404473521,0.0756472491909,0.172805106716,-0.0222248516227,0.883726502689,0.451912088605,0.0277406671138,0.3027919027
525,HD01_VD156,Writers and authors,132235,131816,126601,121198,125403,108771,55464,56930,58150,53964,54179,55502,0.215719263407,0.00317867330218,-0.000684660012252,-0.0257509221851,0.218268748271,-0.022955429633,-0.739760551887,-0.525687062737,-0.0586632688599,-0.225759512969
87,HD01_VD425,Computer control programmers and operators,84907,84644,73475,72368,70745,60015,44235,42704,44477,41755,41047,42272,0.414762975923,0.00310713104296,0.0464373580621,0.0358514424878,0.561933695686,-0.0234006559099,-0.305310198285,0.0682331096652,-0.0688287157578,0.0465254470796
524,HD01_VD322,Word processors and typists,198318,197811,194758,217182,199429,191227,34645,35048,33942,32507,33389,32373,0.0370815836676,0.00256305261083,0.0701819417416,-0.0114985163205,-0.0901635455086,-0.02678659895,-0.0863925203661,-0.388276893611,-0.0444694887011,-0.127217809427
400,HD01_VD132,Postsecondary teachers,881345,879141,848073,836986,822255,819042,67145,65629,65698,65463,61839,62072,0.0760681381419,0.00250699262121,0.0817276710916,0.0230995444087,-0.0228501296568,-0.0271354749952,0.0200555139863,-0.0547103770954,0.102235943567,0.00351909516107
447,HD01_VD272,"Sales representatives, wholesale and manufacturing",1182664,1180434,1177413,1129716,1152620,1138385,65716,62997,61920,61355,61287,60854,0.0388963312061,0.00188913569077,0.0798961448713,0.0431607854342,-0.087030238209,-0.0309805610156,0.0031694117657,0.138703882109,0.166955397037,0.0381635783374
517,HD01_VD229,Waiters and waitresses,734635,733624,701881,680777,687379,673621,22252,21647,21238,20980,20477,20379,0.0905761548408,0.00137809013882,0.0919083370136,0.0279484455121,0.00219912577002,-0.034160931763,0.113918088011,-0.00796119474575,0.0707245187356,0.0289439212016
38,HD01_VD210,"Bailiffs, correctional officers, and jailers",375720,376460,396206,387955,389786,390151,44807,43558,43548,42043,41879,41574,-0.0369882430136,-0.00196568028476,0.0777649492471,0.02867441113,-0.218051047051,-0.0549700936867,-0.0164795491738,-0.000962021463453,-0.00636581623258,-0.0593657055215
404,HD01_VD133,Preschool and kindergarten teachers,339677,340735,332062,316025,316050,325393,25124,24938,24489,24347,23950,24635,0.0438976867972,-0.00310505231338,0.0198498071849,0.00745849707274,-0.0783949963091,-0.0620607051916,-0.550439149719,-0.20550870407,-0.0141073899847,-0.182102189055
253,HD01_VD268,Insurance sales agents,442385,443784,435197,429706,424842,442158,51364,50612,50441,50238,50034,49954,0.000513391140723,-0.00315243451769,0.0282259678905,0.0148581364103,-0.15330146533,-0.0623555770987,-0.473213552661,-0.134167366859,0.00795297005569,-0.163016998379
77,HD01_VD183,Clinical laboratory technologists and technicians,245278,246437,240655,245751,262125,262118,48170,47531,46116,45326,46202,44180,-0.0642458739957,-0.00470302754862,0.0903123585333,0.0134438576929,-0.265113534982,-0.0720053249495,0.0992036627073,-0.147802698297,-0.0343830834795,-0.0840201958003
414,HD01_VD28,"Property, real estate, and community association managers",459115,461757,436425,414232,403914,407875,51957,52153,50395,47936,50102,47364,0.125626723874,-0.0057216241443,0.0969723840892,-0.0037581730677,0.0627167468056,-0.0783443192013,0.160607027334,-0.313650764832,0.0115463593095,-0.0314249901169
163,HD01_VD93,"Engineers, all other",471817,474766,446166,439749,410551,385561,93058,92062,90963,90913,87513,86132,0.223715572892,-0.00621148102434,0.0804114614777,0.0108187960288,0.232075018483,-0.081392827276,0.00792047063408,-0.173111419552,0.0142745858666,-4.68343687747e-05
437,HD01_VD266,Retail salespersons,1716984,1728842,1706417,1668480,1721110,1708060,32480,31949,31567,31615,31852,31796,0.00522464082058,-0.00685892637962,0.0215121398918,0.0166202385051,-0.145167114573,-0.0854220498386,-0.535112959079,-0.117178603758,0.281720474507,-0.120232050548
415,HD01_VD109,Psychologists,121887,122868,115413,115139,115742,115287,72789,71416,70415,66764,69494,68328,0.0572484321736,-0.0079841781424,0.0652880224798,0.0192253836675,-0.0553438627177,-0.092424787219,-0.131512934149,-0.092061901303,-0.060885886433,-0.0864458743642
178,HD01_VD10,Financial managers,1067163,1075868,1015563,990611,976247,964121,76178,75203,72464,70456,67791,66634,0.106876626482,-0.00809114129243,0.14323018279,0.0129649083148,0.030343198539,-0.0930904470062,0.587089547046,-0.152420340797,0.142147264807,0.102813844518
208,HD01_VD21,Food service managers,792807,799339,775402,740359,743178,734730,38380,36830,36471,36586,36021,35935,0.079045363603,-0.00817175191002,0.0680395157924,0.0420852565843,-0.0177097109086,-0.09359210806,-0.10614502141,0.128334502892,0.08321911764,-0.00117864396925
191,HD01_VD262,First-line supervisors of non-retail sales workers,1074798,1083898,1073544,1030338,961185,974635,65016,62028,61010,60403,57612,56696,0.102769754831,-0.00839562394247,0.146747565966,0.0481717933836,0.0232523549656,-0.0949853225405,0.619518726167,0.187015967546,0.143787164804,0.175717778189
367,HD01_VD479,Painting workers,126596,127684,111570,101860,116772,111046,36898,33484,36655,32285,35432,31839,0.140032058786,-0.00852103630839,0.158893181319,0.101959144666,0.087588713886,-0.0957657966457,0.731497522923,0.7055901021,-0.0598744536777,0.273807217717
144,HD01_VD154,Editors,125387,126515,121275,117721,117623,102538,55140,54548,53892,52746,51927,52262,0.22283446137,-0.00891593882148,0.0550686923577,0.0108528268681,0.230553708711,-0.0982233787456,-0.225731980075,-0.172783321725,-0.060134131359,-0.0652638206388
460,HD01_VD316,"Shipping, receiving, and traffic clerks",475270,479565,463500,445945,432927,421487,31175,30934,30729,30682,30107,29744,0.127602986569,-0.00895603307164,0.0481105433029,0.00779078037111,0.0661289229887,-0.0984728957991,-0.289883950658,-0.202305097278,0.0150162459439,-0.10190335496
205,HD01_VD225,Food preparation workers,347692,351007,312134,302338,290644,287727,20506,20038,19113,19063,18586,18314,0.208409360262,-0.00944425609746,0.119689854756,0.0233556243138,0.205647613706,-0.10151123597,0.370055042666,-0.0522414617838,-0.0123858708653,0.0819128175508
341,HD01_VD244,Nonfarm animal caretakers,120981,122243,106483,103783,101786,88387,25210,25207,23806,24547,24743,23451,0.368764637334,-0.0103236995165,0.0750074623683,0.000119014559448,0.482513871706,-0.106984243441,-0.0419027207292,-0.276270057839,-0.0610804836036,-0.000744726781359
151,HD01_VD415,"Electrical, electronics, and electromechanical assemblers",105464,106600,105081,116834,113274,116195,31438,30522,29466,30144,29705,28031,-0.0923533714876,-0.0106566604128,0.121544004852,0.0300111395059,-0.313643385664,-0.109056346584,0.387149729984,0.0119256323094,-0.0644133360274,-0.0176075411963
456,HD01_VD450,Sewing machine operators,129635,131070,131301,134443,134551,128183,23027,21839,21046,20788,20838,20308,0.011327555136,-0.0109483482109,0.133888122907,0.0543980951509,-0.134629943111,-0.110871596393,0.500958659934,0.247044932971,-0.0592217154863,0.0886560675829
449,HD01_VD135,Secondary school teachers,536264,542418,535253,541598,499477,515084,52671,51915,51547,50810,51080,51332,0.0411195067212,-0.0113454936967,0.0260850931193,0.0145622652413,-0.0831917472219,-0.113343137101,-0.492951752326,-0.137019917353,0.0281169742251,-0.159677915955
519,HD01_VD65,Web developers,138048,139635,145465,136446,129224,120959,63173,61543,61023,60056,57306,56901,0.141279276449,-0.0113653453647,0.110226533804,0.0264855466909,0.0897421352979,-0.113466679247,0.282806166203,-0.0220652818969,-0.0574147110755,0.0359203258562
277,HD01_VD42,Logisticians,117328,118827,100957,97563,86126,90369,52260,51414,51574,52109,53034,50615,0.298321327004,-0.0126149780774,0.0325002469624,0.0164546621543,0.360887841754,-0.12124347196,-0.433806028746,-0.118774957004,-0.0618651011137,-0.074960343414
298,HD01_VD100,Medical scientists,116550,118091,114987,112826,111409,111051,74534,75438,71874,71375,75544,71835,0.0495177891239,-0.0130492586226,0.0375722141018,-0.011983350566,-0.0686914385018,-0.1239461139,-0.387044068898,-0.392951273242,-0.0620322055273,-0.206933020014
211,HD01_VD45,Fundraisers,68581,69606,70528,63985,67564,63647,66048,60257,60078,60802,60318,58739,0.0775213285779,-0.0147257420337,0.124431808509,0.0961050168445,-0.0203410797176,-0.134379310665,0.413774381712,0.649149336822,-0.0723353309973,0.167173599431
472,HD01_VD467,Stationary engineers and boiler operators,80093,81300,72810,81858,86835,72261,60018,56459,56372,55732,56704,52085,0.108384882578,-0.0148462484625,0.152308726121,0.0630368940293,0.0329473237619,-0.135129253834,0.670790893499,0.330333244166,-0.0698627011653,0.165815901285
55,HD01_VD47,"Business operations specialists, all other",236553,240307,234988,211970,191149,188173,61811,61388,57650,56945,55816,52494,0.2571038353,-0.0156216839293,0.17748695089,0.00689059751091,0.289722533693,-0.13995499249,0.902926296458,-0.210983932293,-0.0362571014854,0.161090560776
33,HD01_VD388,Automotive body and related repairers,119554,121541,120366,113922,121305,126702,40841,40400,38069,38943,37152,35876,-0.0564158418967,-0.0163483927234,0.138393354889,0.0109158415842,-0.251594356027,-0.14447749226,0.542495497861,-0.172175784803,-0.0613869848866,-0.0174278240229
471,HD01_VD175,Speech-language pathologists,87443,88903,85021,77904,75636,73121,63532,61989,62054,60695,61558,60847,0.195867124356,-0.0164223929451,0.044127072822,0.0248915130104,0.183992436617,-0.144938015083,-0.326610309793,-0.0374336652925,-0.0682840155099,-0.0786547138123
141,HD01_VD348,"Drywall installers, ceiling tile installers, and tapers",97916,99710,94066,87974,64582,58994,31344,30805,28979,29120,27867,28245,0.659762009696,-0.0179921773142,0.109718534254,0.017497159552,0.984944194204,-0.154707195673,0.278122568315,-0.108724040331,-0.0660345495413,0.186720195395
354,HD01_VD73,Operations research analysts,126989,129326,122903,123636,118370,128285,81092,77057,77416,77172,75351,76581,-0.0101025061387,-0.0180706122512,0.058904950314,0.052363834564,-0.171630664149,-0.155195316895,-0.190362874639,0.227432237827,-0.0597900423222,-0.0699093320356
422,HD01_VD379,Radio and telecommunications equipment installers and repairers,138322,140980,138077,142862,130364,141423,52338,53181,54815,52061,53793,55915,-0.0219271264222,-0.0188537381189,-0.0639721005097,-0.0158515259209,-0.192046820261,-0.160068914936,-1.32325107344,-0.430245091197,-0.0573558593926,-0.432593551845
246,HD01_VD14,Industrial production managers,220263,224674,222929,218198,196606,197564,76077,73812,74546,72414,72312,70769,0.114894413962,-0.0196328903211,0.0750045924063,0.0306860673061,0.0441865522327,-0.164917783814,-0.0419291808869,0.0184327402359,-0.039755984387,-0.0367967313238
